"dataset_generation_date","ceg_core_id","ceg_code","generation_type","fuel_source","plant_name","plant_state","system_description","unit_number","authorized_power_kw","test_released_power_kw","commercial_released_power_kw","energy_market","test_operation_start_granted_date","test_operation_release_date","test_dispatch_number","commercial_operation_start_granted_date","commercial_operation_release_date","commercial_dispatch_number","commercial_operation_release_year","is_northeast"
"2026-03-20","32377","EOL.CV.CE.032377-2.1","EOL","E�lica","Serra do Mato III","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2021-09-02","2021-08-16","24742021","2021-12-10","2021-10-29","34612021","2021","True"
"2026-03-20","32377","EOL.CV.CE.032377-2.1","EOL","E�lica","Serra do Mato III","CE","Sistema Interligado Nacional","5","4200","4200","4200","Fora do ACR","2021-09-02","2021-08-16","24742021","2021-12-10","2021-10-29","34612021","2021","True"
"2026-03-20","32378","EOL.CV.CE.032378-0.1","EOL","E�lica","Serra do Mato IV","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2021-10-01","2021-11-06","35392021","2022-01-07","2021-12-04","38662021","2021","True"
"2026-03-20","32378","EOL.CV.CE.032378-0.1","EOL","E�lica","Serra do Mato IV","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2021-10-01","2021-10-28","34342021","2022-01-07","2021-12-04","38662021","2021","True"
"2026-03-20","32378","EOL.CV.CE.032378-0.1","EOL","E�lica","Serra do Mato IV","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2021-10-01","2021-10-29","34562021","2022-01-07","2021-12-04","38662021","2021","True"
"2026-03-20","32378","EOL.CV.CE.032378-0.1","EOL","E�lica","Serra do Mato IV","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2021-10-01","2021-10-27","34182021","2022-01-07","2021-12-04","38662021","2021","True"
"2026-03-20","32378","EOL.CV.CE.032378-0.1","EOL","E�lica","Serra do Mato IV","CE","Sistema Interligado Nacional","5","4200","4200","4200","Fora do ACR","2021-10-01","2021-10-27","34182021","2022-01-07","2021-12-04","38662021","2021","True"
"2026-03-20","32453","EOL.CV.CE.032453-1.1","EOL","E�lica","Serra do Mato V","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2021-11-04","2021-10-21","33352021","2022-02-04","2021-11-30","38222021","2021","True"
"2026-03-20","32453","EOL.CV.CE.032453-1.1","EOL","E�lica","Serra do Mato V","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2021-11-04","2021-10-21","33352021","2022-02-04","2021-11-30","38222021","2021","True"
"2026-03-20","32453","EOL.CV.CE.032453-1.1","EOL","E�lica","Serra do Mato V","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2021-11-04","2021-10-21","33352021","2022-02-04","2021-11-30","38222021","2021","True"
"2026-03-20","32453","EOL.CV.CE.032453-1.1","EOL","E�lica","Serra do Mato V","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2021-11-04","2021-10-16","32692021","2022-02-04","2021-11-30","38222021","2021","True"
"2026-03-20","32453","EOL.CV.CE.032453-1.1","EOL","E�lica","Serra do Mato V","CE","Sistema Interligado Nacional","5","4200","4200","4200","Fora do ACR","2021-11-04","2021-10-16","32692021","2022-02-04","2021-11-30","38222021","2021","True"
"2026-03-20","32379","EOL.CV.CE.032379-9.1","EOL","E�lica","Serra do Mato VI","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2021-12-01","2021-10-16","32702021","2022-02-22","2021-11-18","36782021","2021","True"
"2026-03-20","32379","EOL.CV.CE.032379-9.1","EOL","E�lica","Serra do Mato VI","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2021-12-01","2021-10-02","30842021","2022-02-22","2021-11-18","36782021","2021","True"
"2026-03-20","32379","EOL.CV.CE.032379-9.1","EOL","E�lica","Serra do Mato VI","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2021-12-01","2021-10-01","30522021","2022-02-22","2021-11-18","36782021","2021","True"
"2026-03-20","32379","EOL.CV.CE.032379-9.1","EOL","E�lica","Serra do Mato VI","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2021-12-01","2021-10-02","30842021","2022-02-22","2021-11-18","36782021","2021","True"
"2026-03-20","40878","EOL.CV.CE.040878-6.1","EOL","E�lica","Serrote I","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2020-12-06","2020-11-21","32882020","2020-12-18","2021-01-12","412021","2021","True"
"2026-03-20","40878","EOL.CV.CE.040878-6.1","EOL","E�lica","Serrote I","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2020-12-06","2020-11-21","32882020","2020-12-18","2021-04-24","11432021","2021","True"
"2026-03-20","40878","EOL.CV.CE.040878-6.1","EOL","E�lica","Serrote I","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2020-12-06","2020-11-21","32882020","2020-12-18","2021-01-12","412021","2021","True"
"2026-03-20","40878","EOL.CV.CE.040878-6.1","EOL","E�lica","Serrote I","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2020-12-06","2020-11-21","32882020","2020-12-18","2021-04-24","11432021","2021","True"
"2026-03-20","40878","EOL.CV.CE.040878-6.1","EOL","E�lica","Serrote I","CE","Sistema Interligado Nacional","5","4200","4200","4200","Fora do ACR","2020-12-06","2020-11-21","32882020","2020-12-18","2021-04-24","11432021","2021","True"
"2026-03-20","40878","EOL.CV.CE.040878-6.1","EOL","E�lica","Serrote I","CE","Sistema Interligado Nacional","6","4200","4200","4200","Fora do ACR","2020-12-06","2020-11-21","32882020","2020-12-18","2021-04-14","10122021","2021","True"
"2026-03-20","40879","EOL.CV.CE.040879-4.1","EOL","E�lica","Serrote II","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2020-11-15","2020-11-21","82892020","2020-11-20","2021-01-12","422021","2021","True"
"2026-03-20","40879","EOL.CV.CE.040879-4.1","EOL","E�lica","Serrote II","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2020-11-15","2020-11-21","82892020","2020-11-20","2021-01-12","422021","2021","True"
"2026-03-20","40879","EOL.CV.CE.040879-4.1","EOL","E�lica","Serrote II","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2020-11-15","2020-11-21","82892020","2020-11-20","2021-04-07","9472021","2021","True"
"2026-03-20","40879","EOL.CV.CE.040879-4.1","EOL","E�lica","Serrote II","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2020-11-15","2020-11-21","82892020","2020-11-20","2021-04-14","10132021","2021","True"
"2026-03-20","40879","EOL.CV.CE.040879-4.1","EOL","E�lica","Serrote II","CE","Sistema Interligado Nacional","5","4200","4200","4200","Fora do ACR","2020-11-15","2020-11-21","82892020","2020-11-20","2021-04-07","9472021","2021","True"
"2026-03-20","40879","EOL.CV.CE.040879-4.1","EOL","E�lica","Serrote II","CE","Sistema Interligado Nacional","6","4200","4200","4200","Fora do ACR","2020-11-15","2020-11-21","82892020","2020-11-20","2021-01-12","422021","2021","True"
"2026-03-20","40880","EOL.CV.CE.040880-8.1","EOL","E�lica","Serrote III","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2020-08-10","2020-11-21","32902020","2020-08-17","2021-04-01","9242021","2021","True"
"2026-03-20","40880","EOL.CV.CE.040880-8.1","EOL","E�lica","Serrote III","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2020-08-10","2020-11-21","32902020","2020-08-17","2021-04-01","9242021","2021","True"
"2026-03-20","40880","EOL.CV.CE.040880-8.1","EOL","E�lica","Serrote III","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2020-08-10","2020-11-21","32902020","2020-08-17","2021-01-27","1752021","2021","True"
"2026-03-20","40880","EOL.CV.CE.040880-8.1","EOL","E�lica","Serrote III","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2020-08-10","2020-11-21","32902020","2020-08-17","2021-05-19","13942021","2021","True"
"2026-03-20","40880","EOL.CV.CE.040880-8.1","EOL","E�lica","Serrote III","CE","Sistema Interligado Nacional","5","4200","4200","4200","Fora do ACR","2020-08-10","2020-11-21","32902020","2020-08-17","2021-01-12","432021","2021","True"
"2026-03-20","40881","EOL.CV.CE.040881-6.1","EOL","E�lica","Serrote IV","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2020-12-22","2020-11-21","32912020","2020-12-30","2021-05-05","12692021","2021","True"
"2026-03-20","40881","EOL.CV.CE.040881-6.1","EOL","E�lica","Serrote IV","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2020-12-22","2020-11-21","32912020","2020-12-30","2021-01-12","442021","2021","True"
"2026-03-20","40881","EOL.CV.CE.040881-6.1","EOL","E�lica","Serrote IV","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2020-12-22","2020-11-21","32912020","2020-12-30","2021-04-30","12152021","2021","True"
"2026-03-20","40881","EOL.CV.CE.040881-6.1","EOL","E�lica","Serrote IV","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2020-12-22","2020-11-21","32912020","2020-12-30","2021-04-30","12152021","2021","True"
"2026-03-20","40882","EOL.CV.CE.040882-4.1","EOL","E�lica","Serrote V","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2020-12-30","2020-12-19","36022020","2021-01-13","2021-01-27","1762021","2021","True"
"2026-03-20","40882","EOL.CV.CE.040882-4.1","EOL","E�lica","Serrote V","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2020-12-30","2020-12-19","36022020","2021-01-13","2021-01-27","1762021","2021","True"
"2026-03-20","40882","EOL.CV.CE.040882-4.1","EOL","E�lica","Serrote V","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2020-12-30","2020-12-19","36022020","2021-01-13","2021-01-27","1762021","2021","True"
"2026-03-20","40882","EOL.CV.CE.040882-4.1","EOL","E�lica","Serrote V","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2020-12-30","2020-12-19","36022020","2021-01-13","2021-05-05","12702021","2021","True"
"2026-03-20","40882","EOL.CV.CE.040882-4.1","EOL","E�lica","Serrote V","CE","Sistema Interligado Nacional","5","4200","4200","4200","Fora do ACR","2020-12-30","2020-12-19","36022020","2021-01-13","2021-01-27","1762021","2021","True"
"2026-03-20","40882","EOL.CV.CE.040882-4.1","EOL","E�lica","Serrote V","CE","Sistema Interligado Nacional","6","4200","4200","4200","Fora do ACR","2020-12-30","2020-12-19","36022020","2021-01-13","2021-01-27","1762021","2021","True"
"2026-03-20","40882","EOL.CV.CE.040882-4.1","EOL","E�lica","Serrote V","CE","Sistema Interligado Nacional","7","4200","4200","4200","Fora do ACR","2020-12-30","2020-12-19","36022020","2021-01-13","2021-05-05","12702021","2021","True"
"2026-03-20","40883","EOL.CV.CE.040883-2.1","EOL","E�lica","Serrote VI","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2021-01-24","2021-01-29","2142021","2021-02-01","2021-02-27","5332021","2021","True"
"2026-03-20","40883","EOL.CV.CE.040883-2.1","EOL","E�lica","Serrote VI","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2021-01-24","2021-01-29","2142021","2021-02-01","2021-02-27","5332021","2021","True"
"2026-03-20","40883","EOL.CV.CE.040883-2.1","EOL","E�lica","Serrote VI","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2021-01-24","2021-01-29","2142021","2021-02-01","2021-02-27","5332021","2021","True"
"2026-03-20","40883","EOL.CV.CE.040883-2.1","EOL","E�lica","Serrote VI","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2021-01-24","2021-01-29","2142021","2021-02-01","2021-02-27","5332021","2021","True"
"2026-03-20","40883","EOL.CV.CE.040883-2.1","EOL","E�lica","Serrote VI","CE","Sistema Interligado Nacional","5","4200","4200","4200","Fora do ACR","2021-01-24","2021-01-29","2142021","2021-02-01","2021-02-27","5332021","2021","True"
"2026-03-20","40883","EOL.CV.CE.040883-2.1","EOL","E�lica","Serrote VI","CE","Sistema Interligado Nacional","6","4200","4200","4200","Fora do ACR","2021-01-24","2021-01-29","2142021","2021-02-01","2021-03-02","5432021","2021","True"
"2026-03-20","40883","EOL.CV.CE.040883-2.1","EOL","E�lica","Serrote VI","CE","Sistema Interligado Nacional","7","4200","4200","4200","Fora do ACR","2021-01-24","2021-01-29","2142021","2021-02-01","2021-03-02","5432021","2021","True"
"2026-03-20","40884","EOL.CV.CE.040884-0.1","EOL","E�lica","Serrote VII","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2021-03-14","2021-03-13","6952021","2021-03-24","2021-05-17","13692021","2021","True"
"2026-03-20","40884","EOL.CV.CE.040884-0.1","EOL","E�lica","Serrote VII","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2021-03-14","2021-03-13","6952021","2021-03-24","2021-05-17","13692021","2021","True"
"2026-03-20","40884","EOL.CV.CE.040884-0.1","EOL","E�lica","Serrote VII","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2021-03-14","2021-03-13","6952021","2021-03-24","2021-04-23","11162021","2021","True"
"2026-03-20","40884","EOL.CV.CE.040884-0.1","EOL","E�lica","Serrote VII","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2021-03-14","2021-03-13","6952021","2021-03-24","2021-05-01","12392021","2021","True"
"2026-03-20","40884","EOL.CV.CE.040884-0.1","EOL","E�lica","Serrote VII","CE","Sistema Interligado Nacional","5","4200","4200","4200","Fora do ACR","2021-03-14","2021-03-13","6952021","2021-03-24","2021-04-09","9662021","2021","True"
"2026-03-20","40884","EOL.CV.CE.040884-0.1","EOL","E�lica","Serrote VII","CE","Sistema Interligado Nacional","6","4200","4200","4200","Fora do ACR","2021-03-14","2021-03-13","6952021","2021-03-24","2021-04-09","9662021","2021","True"
"2026-03-20","40884","EOL.CV.CE.040884-0.1","EOL","E�lica","Serrote VII","CE","Sistema Interligado Nacional","7","4200","4200","4200","Fora do ACR","2021-03-14","2021-03-13","6952021","2021-03-24","2021-04-09","9662021","2021","True"
"2026-03-20","40885","EOL.CV.CE.040885-9.1","EOL","E�lica","Serrote VIII","CE","Sistema Interligado Nacional","1","4200","4200","4200","Fora do ACR","2021-05-01","2021-03-06","6212021","2021-05-07","2021-04-09","9672021","2021","True"
"2026-03-20","40885","EOL.CV.CE.040885-9.1","EOL","E�lica","Serrote VIII","CE","Sistema Interligado Nacional","2","4200","4200","4200","Fora do ACR","2021-05-01","2021-03-06","6212021","2021-05-07","2021-04-09","9672021","2021","True"
"2026-03-20","40885","EOL.CV.CE.040885-9.1","EOL","E�lica","Serrote VIII","CE","Sistema Interligado Nacional","3","4200","4200","4200","Fora do ACR","2021-05-01","2021-03-06","6212021","2021-05-07","2021-04-06","9372021","2021","True"
"2026-03-20","40885","EOL.CV.CE.040885-9.1","EOL","E�lica","Serrote VIII","CE","Sistema Interligado Nacional","4","4200","4200","4200","Fora do ACR","2021-05-01","2021-03-06","6212021","2021-05-07","2021-03-27","8652021","2021","True"
"2026-03-20","40885","EOL.CV.CE.040885-9.1","EOL","E�lica","Serrote VIII","CE","Sistema Interligado Nacional","5","4200","4200","4200","Fora do ACR","2021-05-01","2021-02-05","3082021","2021-05-07","2021-03-23","7802021","2021","True"
"2026-03-20","40885","EOL.CV.CE.040885-9.1","EOL","E�lica","Serrote VIII","CE","Sistema Interligado Nacional","6","4200","4200","4200","Fora do ACR","2021-05-01","2021-02-05","3082021","2021-05-07","2021-03-23","7802021","2021","True"
"2026-03-20","40885","EOL.CV.CE.040885-9.1","EOL","E�lica","Serrote VIII","CE","Sistema Interligado Nacional","7","4200","4200","4200","Fora do ACR","2021-05-01","2021-02-05","3082021","2021-05-07","2021-03-23","7802021","2021","True"
"2026-03-20","30927","EOL.CV.CE.030927-3.1","EOL","E�lica","S�o Clemente","CE","Sistema Interligado Nacional","1","3000","3000","3000","ACR","2015-10-05","2020-03-11","7272020","2015-10-20","2020-05-30","15402020","2020","True"
"2026-03-20","30927","EOL.CV.CE.030927-3.1","EOL","E�lica","S�o Clemente","CE","Sistema Interligado Nacional","2","3000","3000","3000","ACR","2015-10-05","2020-03-11","7272020","2015-10-20","2020-05-30","15402020","2020","True"
"2026-03-20","30927","EOL.CV.CE.030927-3.1","EOL","E�lica","S�o Clemente","CE","Sistema Interligado Nacional","3","3000","3000","3000","ACR","2015-10-05","2020-03-11","7272020","2015-10-20","2020-05-30","15402020","2020","True"
"2026-03-20","30927","EOL.CV.CE.030927-3.1","EOL","E�lica","S�o Clemente","CE","Sistema Interligado Nacional","4","3000","3000","3000","ACR","2015-10-05","2020-03-11","7272020","2015-10-20","2020-05-30","15402020","2020","True"
"2026-03-20","30927","EOL.CV.CE.030927-3.1","EOL","E�lica","S�o Clemente","CE","Sistema Interligado Nacional","5","3000","3000","3000","ACR","2015-10-05","2020-03-11","7272020","2015-10-20","2020-05-30","15402020","2020","True"
"2026-03-20","30927","EOL.CV.CE.030927-3.1","EOL","E�lica","S�o Clemente","CE","Sistema Interligado Nacional","6","3000","3000","3000","ACR","2015-10-05","2020-03-11","7272020","2015-10-20","2020-05-30","15402020","2020","True"
"2026-03-20","30927","EOL.CV.CE.030927-3.1","EOL","E�lica","S�o Clemente","CE","Sistema Interligado Nacional","7","3000","3000","3000","ACR","2015-10-05","2020-03-11","7272020","2015-10-20","2020-05-30","15402020","2020","True"
"2026-03-20","30912","EOL.CV.CE.030912-5.1","EOL","E�lica","S�o Cristov�o","CE","Sistema Interligado Nacional","1 a 13","26","26000","26000","ACR","2014-02-26","2014-09-13","","2014-02-28","2014-11-11","","2014","True"
"2026-03-20","30921","EOL.CV.CE.030921-4.1","EOL","E�lica","S�o Janu�rio","CE","Sistema Interligado Nacional","1","3000","3000","3000","ACR","2015-12-04","2020-03-12","7362020","2015-12-19","2020-06-02","15562020","2020","True"
"2026-03-20","30921","EOL.CV.CE.030921-4.1","EOL","E�lica","S�o Janu�rio","CE","Sistema Interligado Nacional","2","3000","3000","3000","ACR","2015-12-04","2020-03-12","7362020","2015-12-19","2020-06-02","15562020","2020","True"
"2026-03-20","30921","EOL.CV.CE.030921-4.1","EOL","E�lica","S�o Janu�rio","CE","Sistema Interligado Nacional","3","3000","3000","3000","ACR","2015-12-04","2020-03-12","7362020","2015-12-19","2020-06-02","15562020","2020","True"
"2026-03-20","30921","EOL.CV.CE.030921-4.1","EOL","E�lica","S�o Janu�rio","CE","Sistema Interligado Nacional","4","3000","3000","3000","ACR","2015-12-04","2020-03-12","7362020","2015-12-19","2020-06-02","15562020","2020","True"
"2026-03-20","30921","EOL.CV.CE.030921-4.1","EOL","E�lica","S�o Janu�rio","CE","Sistema Interligado Nacional","5","3000","3000","3000","ACR","2015-12-04","2020-03-12","7362020","2015-12-19","2020-06-02","15562020","2020","True"
"2026-03-20","30921","EOL.CV.CE.030921-4.1","EOL","E�lica","S�o Janu�rio","CE","Sistema Interligado Nacional","6","3000","3000","3000","ACR","2015-12-04","2020-03-12","7362020","2015-12-19","2020-06-02","15562020","2020","True"
"2026-03-20","30921","EOL.CV.CE.030921-4.1","EOL","E�lica","S�o Janu�rio","CE","Sistema Interligado Nacional","7","3000","3000","3000","ACR","2015-12-04","2020-03-12","7362020","2015-12-19","2020-06-02","15562020","2020","True"
"2026-03-20","30911","EOL.CV.CE.030911-7.1","EOL","E�lica","S�o Jorge","CE","Sistema Interligado Nacional","1 a 12","24","24000","24000","ACR","2014-02-26","2014-09-13","","2014-02-28","2014-11-11","","2014","True"
"2026-03-20","35219","EOL.CV.CE.035219-5.1","EOL","E�lica","S�o Raimundo","CE","Sistema Interligado Nacional","1 a 10","23,1","21000","21000","Fora do ACR","2017-10-03","2017-11-18","","2017-10-08","2017-12-01","","2017","True"
"2026-03-20","35219","EOL.CV.CE.035219-5.1","EOL","E�lica","S�o Raimundo","CE","Sistema Interligado Nacional","11","23,1","2100","2100","Fora do ACR","2017-10-19","2017-11-18","","2017-10-20","2017-12-01","","2017","True"
"2026-03-20","28858","EOL.CV.CE.028858-6.1","EOL","E�lica","Ta�ba Albatroz","CE","Sistema Interligado Nacional","1","16,5","16500","16500","ACR",,"2008-10-07","",,"2008-11-01","","2008","True"
"2026-03-20","30373","EOL.CV.CE.030373-9.1","EOL","E�lica","Ta�ba Andorinha","CE","Sistema Interligado Nacional","1 a 7","14,7","14700","14700","ACR","2012-11-19","2014-05-07","","2012-12-15","2014-06-19","","2014","True"
"2026-03-20","28857","EOL.CV.CE.028857-8.1","EOL","E�lica","Ta�ba �guia","CE","Sistema Interligado Nacional","1 a 11","23,1","23100","23100","ACR","2012-11-27","2014-03-01","","2012-12-15","2014-06-19","","2014","True"
"2026-03-20","30662","EOL.CV.CE.030662-2.1","EOL","E�lica","Trair�","CE","Sistema Interligado Nacional","1 a 11","25,38","25388","25388","Fora do ACR","2012-10-26","2013-10-25","","2012-10-28","2013-11-22","","2013","True"
"2026-03-20","30918","EOL.CV.CE.030918-4.1","EOL","E�lica","Ubatuba","CE","Sistema Interligado Nacional","1 a 6","12,6","12600","12600","ACR","2014-05-24","2018-10-11","","2016-01-01","2018-12-22","","2018","True"
"2026-03-20","30595","EOL.CV.CE.030595-2.1","EOL","E�lica","Vento Formoso","CE","Sistema Interligado Nacional","1 a 15","25,35","25350","25350","ACR","2016-10-30","2016-09-16","","2016-12-30","2016-10-07","","2016","True"
"2026-03-20","30925","EOL.CV.CE.030925-7.1","EOL","E�lica","Ventos de Horizonte","CE","Sistema Interligado Nacional","1 a 8","16,8","16800","16800","ACR","2014-08-05","2018-10-11","","2016-01-01","2018-12-22","","2018","True"
"2026-03-20","30585","EOL.CV.CE.030585-5.1","EOL","E�lica","Ventos de Tiangu�","CE","Sistema Interligado Nacional","1 a 15","25,35","25350","25350","ACR","2016-10-30","2016-09-16","","2016-12-30","2016-09-28","","2016","True"
"2026-03-20","30584","EOL.CV.CE.030584-7.1","EOL","E�lica","Ventos de Tiangu� Norte","CE","Sistema Interligado Nacional","1 a 16","27,04","27040","27040","ACR","2016-10-30","2016-09-16","","2016-12-30","2016-09-28","","2016","True"
"2026-03-20","30582","EOL.CV.CE.030582-0.1","EOL","E�lica","Ventos do Morro do Chap�u","CE","Sistema Interligado Nacional","1 a 15","25,35","25350","25350","ACR","2016-10-30","2016-09-16","","2016-12-30","2016-10-06","","2016","True"
"2026-03-20","30596","EOL.CV.CE.030596-0.1","EOL","E�lica","Ventos do Parazinho","CE","Sistema Interligado Nacional","1 a 16","27,04","27040","27040","ACR","2016-10-30","2016-09-16","","2016-12-30","2016-09-28","","2016","True"
"2026-03-20","28441","EOL.CV.CE.028441-6.1","EOL","E�lica","Volta do Rio","CE","Sistema Interligado Nacional","1","42","42000","42000","ACR",,"2010-01-26","",,"2010-09-01","","2010","True"
"2026-03-20","33682","EOL.CV.MA.033682-3.1","EOL","E�lica","Delta 3 I (Antiga Ventos Maranhenses 1)","MA","Sistema Interligado Nacional","1 a 3","27,6","6900","6900","ACR","2017-11-18","2017-08-22","","2017-12-31","2017-09-01","","2017","True"
"2026-03-20","33682","EOL.CV.MA.033682-3.1","EOL","E�lica","Delta 3 I (Antiga Ventos Maranhenses 1)","MA","Sistema Interligado Nacional","4,5 e 12","27,6","6900","6900","ACR","2017-11-18","2017-08-16","","2017-12-31","2017-09-01","","2017","True"
"2026-03-20","33682","EOL.CV.MA.033682-3.1","EOL","E�lica","Delta 3 I (Antiga Ventos Maranhenses 1)","MA","Sistema Interligado Nacional","6 a 8","27,6","6900","6900","ACR","2017-11-18","2017-08-08","","2017-12-31","2017-09-01","","2017","True"
"2026-03-20","33682","EOL.CV.MA.033682-3.1","EOL","E�lica","Delta 3 I (Antiga Ventos Maranhenses 1)","MA","Sistema Interligado Nacional","9 a 11","27,6","6900","6900","ACR","2017-11-18","2017-08-11","","2017-12-31","2017-09-01","","2017","True"
"2026-03-20","33683","EOL.CV.MA.033683-1.1","EOL","E�lica","Delta 3 II (Antiga Ventos Maranhenses 2)","MA","Sistema Interligado Nacional","1 a 3","27,6","6900","6900","ACR","2017-11-18","2017-07-07","","2017-12-31","2017-07-26","","2017","True"
"2026-03-20","33683","EOL.CV.MA.033683-1.1","EOL","E�lica","Delta 3 II (Antiga Ventos Maranhenses 2)","MA","Sistema Interligado Nacional","4 e 5","27,6","4600","4600","ACR","2017-11-18","2017-06-30","","2017-12-31","2017-07-26","","2017","True"
"2026-03-20","33683","EOL.CV.MA.033683-1.1","EOL","E�lica","Delta 3 II (Antiga Ventos Maranhenses 2)","MA","Sistema Interligado Nacional","6","27,6","2300","2300","ACR","2017-11-18","2017-06-28","","2017-12-31","2017-07-26","","2017","True"
"2026-03-20","33683","EOL.CV.MA.033683-1.1","EOL","E�lica","Delta 3 II (Antiga Ventos Maranhenses 2)","MA","Sistema Interligado Nacional","7 a 12","27,6","13800","13800","ACR","2017-11-18","2017-06-28","","2017-12-31","2017-07-20","","2017","True"
"2026-03-20","33684","EOL.CV.MA.033684-0.1","EOL","E�lica","Delta 3 III (Antiga Ventos Maranhenses 3)","MA","Sistema Interligado Nacional","1 e 2","27,6","4600","4600","ACR","2017-11-18","2017-08-08","","2017-12-31","2017-09-01","","2017","True"
"2026-03-20","33684","EOL.CV.MA.033684-0.1","EOL","E�lica","Delta 3 III (Antiga Ventos Maranhenses 3)","MA","Sistema Interligado Nacional","11 e 12","27,6","4600","4600","ACR","2017-11-18","2017-07-20","","2017-12-31","2017-09-01","","2017","True"
"2026-03-20","33684","EOL.CV.MA.033684-0.1","EOL","E�lica","Delta 3 III (Antiga Ventos Maranhenses 3)","MA","Sistema Interligado Nacional","3 e 4","27,6","4600","4600","ACR","2017-11-18","2017-08-03","","2017-12-31","2017-09-01","","2017","True"
"2026-03-20","33684","EOL.CV.MA.033684-0.1","EOL","E�lica","Delta 3 III (Antiga Ventos Maranhenses 3)","MA","Sistema Interligado Nacional","5 e 6","27,6","4600","4600","ACR","2017-11-18","2017-08-01","","2017-12-31","2017-09-01","","2017","True"
"2026-03-20","33684","EOL.CV.MA.033684-0.1","EOL","E�lica","Delta 3 III (Antiga Ventos Maranhenses 3)","MA","Sistema Interligado Nacional","7 e 8","27,6","4600","4600","ACR","2017-11-18","2017-07-26","","2017-12-31","2017-09-01","","2017","True"
"2026-03-20","33684","EOL.CV.MA.033684-0.1","EOL","E�lica","Delta 3 III (Antiga Ventos Maranhenses 3)","MA","Sistema Interligado Nacional","9 e 10","27,6","4600","4600","ACR","2017-11-18","2017-07-24","","2017-12-31","2017-09-01","","2017","True"
"2026-03-20","33685","EOL.CV.MA.033685-8.1","EOL","E�lica","Delta 3 IV (Antiga Ventos Maranhenses 4)","MA","Sistema Interligado Nacional","1 e 2","27,6","4600","4600","ACR","2017-11-18","2017-07-13","","2017-12-31","2017-07-29","","2017","True"
"2026-03-20","33685","EOL.CV.MA.033685-8.1","EOL","E�lica","Delta 3 IV (Antiga Ventos Maranhenses 4)","MA","Sistema Interligado Nacional","10 e 11","27,6","4600","4600","ACR","2017-11-18","2017-07-04","","2017-12-31","2017-07-26","","2017","True"
"2026-03-20","33685","EOL.CV.MA.033685-8.1","EOL","E�lica","Delta 3 IV (Antiga Ventos Maranhenses 4)","MA","Sistema Interligado Nacional","12","27,6","2300","2300","ACR","2017-11-18","2017-06-30","","2017-12-31","2017-07-26","","2017","True"
